Unnamed: 0,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
155,719.3,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Dig,Reproductive,,POINT
156,725.251,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Dig,Reproductive,,POINT
157,725.675,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Exit,Reproductive,,POINT
158,727.925,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
159,735.351,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
160,737.126,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
161,740.525,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
162,746.176,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
163,749.851,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
164,756.751,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
165,758.85,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
166,761.901,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
167,767.051,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
168,771.875,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
169,771.875,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Border Fight,Aggressive,,POINT
170,774.6,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
171,777.65,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
172,789.501,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
173,789.501,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
174,793.476,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
175,795.051,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
176,795.826,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
177,796.851,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
178,797.876,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
179,798.925,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
180,800.202,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
181,801.276,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Entry,Reproductive,,POINT
182,806.975,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Exit,Reproductive,,POINT
183,809.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
184,813.876,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
185,821.175,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
186,823.026,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
187,827.45,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
188,834.651,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
189,835.551,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
190,837.6,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
191,838.901,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
192,842.276,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
193,844.625,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
194,846.625,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
195,847.151,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
196,855.175,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Entry,Reproductive,,POINT
197,860.051,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Dig,Reproductive,,POINT
198,861.376,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Exit,Reproductive,,POINT
199,868.401,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
200,873.376,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
201,874.976,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
202,875.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
203,876.8,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
204,877.301,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
205,877.801,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
206,881.676,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
207,888.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
208,888.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
209,892.45,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
210,892.975,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
211,893.225,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
212,901.0,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
213,901.525,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
214,902.825,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
215,904.05,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
216,914.775,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
217,917.9,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
218,922.25,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
219,925.801,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
220,928.4,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
221,936.701,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
222,937.601,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
223,939.4,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
224,946.425,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
225,949.275,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
226,951.826,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
227,955.15,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
228,955.675,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
229,956.976,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
230,965.676,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
231,969.8,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Quiver,Reproductive,,POINT
232,970.851,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
233,971.826,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
234,975.175,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
235,986.801,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
236,989.401,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
237,994.101,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
238,995.225,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
239,996.426,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Quiver,Reproductive,,POINT
240,1001.826,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
241,1003.526,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
242,1008.526,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
243,1008.526,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
244,1010.526,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
245,1011.85,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
246,1015.7,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
247,1017.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
248,1017.901,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
249,1017.901,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
250,1019.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
251,1025.126,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
252,1030.575,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
253,1031.326,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
254,1031.876,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
255,1032.626,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
256,1034.15,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
257,1045.3,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
258,1049.5,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Entry,Reproductive,,POINT
259,1054.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
260,1054.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Dig,Reproductive,,POINT
261,1054.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Exit,Reproductive,,POINT
262,1055.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
263,1057.501,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
264,1061.101,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
265,1064.151,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
266,1067.076,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
267,1067.076,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
268,1067.926,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lateral Side Display,Aggressive,,POINT
269,1083.376,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
270,1083.626,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
271,1084.401,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
272,1084.925,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
273,1085.7,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
274,1094.425,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
275,1098.276,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
276,1106.726,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
277,1126.475,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
278,1131.376,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
279,1131.776,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
280,1132.576,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
281,1134.876,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
282,1140.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
283,1152.276,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
284,1165.001,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Scrape,Aggressive,,POINT
285,1167.351,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
286,1168.65,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
287,1170.475,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Dig Substrate,Reproductive,,POINT
288,1172.301,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
289,1178.251,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
290,1182.475,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
291,1188.351,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Chase,Aggressive,,POINT
292,1193.625,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Charge,Aggressive,,POINT
293,1193.625,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Biting,Aggressive,,POINT
294,1195.275,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Lead,Reproductive,,POINT
295,1202.75,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Foraging,Reproductive,,POINT
296,1209.376,"C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/3.avi",2227.23,59.94,Dominant,Pot Entry,Reproductive,,POINT
