,Unnamed: 0,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
28,28,383.563,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
29,29,383.95,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
30,30,384.552,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
31,31,390.674,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
32,32,392.833,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
33,33,395.352,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
34,34,395.624,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
35,35,397.695,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
36,36,400.393,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
37,37,403.092,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
38,38,407.682,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
39,39,410.113,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
40,40,411.73,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
41,41,419.29,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
42,42,419.833,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
43,43,420.912,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
44,44,427.932,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
45,45,429.825,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
46,46,430.111,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
47,47,436.572,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
48,48,437.112,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
49,49,443.311,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Charge,Aggressive,,POINT
50,50,443.311,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Biting,Aggressive,,POINT
51,51,448.724,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
52,52,448.994,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
53,53,454.395,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
54,54,454.663,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
55,55,458.713,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
56,56,458.983,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
57,57,460.335,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
58,58,469.242,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
59,59,472.755,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
60,60,473.294,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
61,61,475.722,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
62,62,477.072,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
63,63,479.142,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
64,64,480.491,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
65,65,482.114,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
66,66,483.463,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
67,67,483.552,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
68,68,485.712,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
69,69,489.225,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
70,70,490.84,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
71,71,493.541,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
72,72,493.814,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
73,73,494.62,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
74,74,497.053,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
75,75,497.593,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
76,76,499.752,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
77,77,505.692,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
78,78,507.04,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
79,79,511.392,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
80,80,512.179,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
81,81,513.343,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
82,82,515.23,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
83,83,518.207,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
84,84,521.085,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
85,85,522.343,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
86,86,523.691,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
87,87,526.935,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
88,88,528.284,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
89,89,530.173,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
90,90,533.141,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
91,91,534.676,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
92,92,539.266,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
93,93,546.285,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
94,94,546.732,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
95,95,547.273,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
96,96,548.897,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
97,97,554.561,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
98,98,556.992,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
99,99,558.059,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
100,100,558.344,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
101,101,559.783,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Biting,Aggressive,,POINT
102,102,561.314,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
103,103,563.023,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
104,104,567.684,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Pot Entry,Reproductive,,POINT
105,105,569.773,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Pot Dig,Reproductive,,POINT
106,106,576.972,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Pot Dig,Reproductive,,POINT
107,107,578.183,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Pot Exit,Reproductive,,POINT
108,108,579.483,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Biting,Aggressive,,POINT
109,109,580.661,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
110,110,582.282,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
111,111,584.716,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
112,112,585.759,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Biting,Aggressive,,POINT
113,113,585.759,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Frontal Side Display,Aggressive,,POINT
114,114,587.534,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Charge,Aggressive,,POINT
115,115,587.534,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Biting,Aggressive,,POINT
116,116,587.534,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Frontal Side Display,Aggressive,,POINT
117,117,588.496,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
118,118,588.851,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
119,119,591.012,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
120,120,596.144,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
121,121,601.002,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
122,122,604.244,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
123,123,607.828,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
124,124,608.381,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
125,125,612.432,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
126,126,614.324,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
127,127,617.293,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
128,128,622.962,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
129,129,629.441,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
130,130,638.622,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
131,131,643.572,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Lead,Reproductive,,POINT
132,132,645.553,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
133,133,645.735,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
134,134,645.735,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Scrape,Aggressive,,POINT
135,135,665.805,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
136,136,666.61,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Chase,Aggressive,,POINT
137,137,683.358,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Foraging,Reproductive,,POINT
138,138,683.984,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
139,139,686.414,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
140,140,688.034,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/12.avi",1691.22,59.94,Dominant,Dig Substrate,Reproductive,,POINT
