,Unnamed: 0,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
38,38,417.623,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
39,39,418.423,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
40,40,421.527,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
41,41,423.028,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
42,42,426.332,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
43,43,437.441,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
44,44,442.05,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
45,45,450.558,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
46,46,461.463,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
47,47,462.968,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
48,48,466.47,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
49,49,473.08,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
50,50,473.879,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
51,51,479.685,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
52,52,484.288,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
53,53,495.1,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Entry,Reproductive,,POINT
54,54,497.098,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
55,55,498.403,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
56,56,499.404,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
57,57,502.408,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Exit,Reproductive,,POINT
58,58,506.818,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
59,59,513.918,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
60,60,517.522,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
61,61,524.327,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Chase,Aggressive,,POINT
62,62,524.327,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Scrape,Aggressive,,POINT
63,63,526.127,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Chase,Aggressive,,POINT
64,64,536.14,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
65,65,537.342,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
66,66,543.05,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
67,67,544.547,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
68,68,556.066,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Charge,Aggressive,,POINT
69,69,574.979,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
70,70,578.984,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
71,71,584.593,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
72,72,590.796,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
73,73,597.899,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
74,74,604.21,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
75,75,606.913,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
76,76,607.212,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Foraging,Reproductive,,POINT
77,77,620.125,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Entry,Reproductive,,POINT
78,78,621.425,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
79,79,624.429,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
80,80,628.232,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
81,81,631.236,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
82,82,632.838,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
83,83,636.142,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Dig,Reproductive,,POINT
84,84,638.343,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Pot Exit,Reproductive,,POINT
85,85,641.444,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Dig Substrate,Reproductive,,POINT
86,86,643.751,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Quiver,Reproductive,,POINT
87,87,646.25,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Biting,Aggressive,,POINT
88,88,646.877,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Charge,Aggressive,,POINT
89,89,649.053,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Charge,Aggressive,,POINT
90,90,650.555,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Biting,Aggressive,,POINT
91,91,650.555,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Chase,Aggressive,,POINT
92,92,654.427,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Charge,Aggressive,,POINT
93,93,654.427,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Biting,Aggressive,,POINT
94,94,654.659,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi",3198.7,29.97,Dominant,Chase,Aggressive,,POINT
