,Unnamed: 0,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
13,13,332.24,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
14,14,336.642,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
15,15,336.724,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
16,16,337.94,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
17,17,339.547,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
18,18,346.152,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
19,19,346.174,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
20,20,351.857,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
21,21,352.425,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
22,22,357.261,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
23,23,364.525,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
24,24,364.95,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
25,25,365.07,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
26,26,368.374,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
27,27,372.377,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
28,28,372.377,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
29,29,372.75,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
30,30,375.224,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
31,31,375.224,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
32,32,375.781,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
33,33,375.781,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
34,34,377.983,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
35,35,386.5,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
36,36,387.192,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Dig,Reproductive,,POINT
37,37,387.525,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
38,38,388.593,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
39,39,394.9,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
40,40,400.75,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
41,41,402.249,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
42,42,404.899,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
43,43,404.899,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
44,44,405.9,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
45,45,411.624,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
46,46,411.624,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
47,47,411.624,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
48,48,411.717,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
49,49,411.717,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
50,50,414.75,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
51,51,414.75,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
52,52,415.32,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
53,53,418.076,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
54,54,418.324,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
55,55,418.523,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
56,56,419.799,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
57,57,420.049,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
58,58,426.431,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
59,59,426.825,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
60,60,427.625,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
61,61,427.833,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
62,62,428.15,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
63,63,431.937,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
64,64,436.325,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
65,65,436.325,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
66,66,436.441,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
67,67,437.799,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
68,68,439.744,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
69,69,443.075,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
70,70,443.449,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
71,71,447.052,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
72,72,447.7,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
73,73,449.901,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
74,74,453.875,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
75,75,453.875,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
76,76,454.16,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
77,77,460.375,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
78,78,460.375,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
79,79,460.566,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
80,80,461.4,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
81,81,461.566,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
82,82,465.2,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
83,83,465.674,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
84,84,466.871,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
85,85,469.376,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
86,86,471.676,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
87,87,472.877,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Foraging,Reproductive,,POINT
88,88,474.58,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
89,89,475.5,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
90,90,476.181,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
91,91,478.985,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
92,92,480.486,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
93,93,482.388,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
94,94,484.392,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
95,95,488.094,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
96,96,488.594,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
97,97,491.997,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
98,98,498.65,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
99,99,499.204,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
100,100,502.307,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
101,101,508.312,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
102,102,510.2,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
103,103,511.525,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
104,104,514.519,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
105,105,515.675,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
106,106,516.322,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Chase,Aggressive,,POINT
107,107,517.15,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
108,108,535.083,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
109,109,535.858,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
110,110,540.833,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
111,111,542.258,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
112,112,545.758,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
113,113,547.283,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
114,114,563.483,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
115,115,563.569,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
116,116,564.183,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
117,117,564.268,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
118,118,567.433,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
119,119,567.874,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
120,120,573.383,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
121,121,573.383,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
122,122,575.257,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
123,123,575.381,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
124,124,578.407,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
125,125,589.398,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
126,126,590.896,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Dig,Reproductive,,POINT
127,127,593.098,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Dig,Reproductive,,POINT
128,128,595.099,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Dig,Reproductive,,POINT
129,129,598.558,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
130,130,599.833,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Charge,Aggressive,,POINT
131,131,600.905,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
132,132,600.983,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Scrape,Aggressive,,POINT
133,133,601.807,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Biting,Aggressive,,POINT
134,134,602.406,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
135,135,603.608,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
136,136,606.011,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Lead,Reproductive,,POINT
137,137,610.115,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Quiver,Reproductive,,POINT
138,138,610.507,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Entry,Reproductive,,POINT
139,139,620.883,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi",625.29,29.97,Dominant,Pot Exit,Reproductive,,POINT
