,Unnamed: 0,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
19,19,375.477,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
20,20,376.282,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
21,21,386.894,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Dig Substrate,Reproductive,,POINT
22,22,396.4,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
23,23,397.702,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
24,24,401.507,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
25,25,418.723,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
26,26,420.323,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
27,27,421.723,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
28,28,421.727,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
29,29,421.727,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
30,30,425.429,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
31,31,425.527,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
32,32,425.528,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
33,33,427.53,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
34,34,428.334,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
35,35,429.336,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
36,36,439.243,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
37,37,444.647,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
38,38,444.85,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
39,39,445.346,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
40,40,446.051,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
41,41,447.55,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
42,42,449.051,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
43,43,449.151,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
44,44,455.457,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
45,45,455.758,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
46,46,456.462,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
47,47,456.759,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
48,48,461.764,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Entry,Reproductive,,POINT
49,49,466.371,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
50,50,467.973,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
51,51,468.571,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Exit,Reproductive,,POINT
52,52,474.879,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
53,53,475.878,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
54,54,488.791,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Dig Substrate,Reproductive,,POINT
55,55,492.198,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
56,56,493.009,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lateral Side Display,Aggressive,,POINT
57,57,493.599,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
58,58,496.301,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
59,59,505.711,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
60,60,507.911,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
61,61,516.62,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
62,62,537.042,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
63,63,538.043,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
64,64,541.145,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
65,65,588.492,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
66,66,591.797,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
67,67,594.1,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
68,68,594.195,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
69,69,596.197,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
70,70,596.298,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
71,71,598.501,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
72,72,599.104,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
73,73,600.501,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
74,74,600.906,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
75,75,602.303,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
76,76,602.709,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
77,77,604.208,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
78,78,607.513,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
79,79,611.813,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
80,80,612.117,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
81,81,614.516,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
82,82,614.919,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
83,83,618.22,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Entry,Reproductive,,POINT
84,84,620.525,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
85,85,623.828,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
86,86,628.831,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Exit,Reproductive,,POINT
87,87,633.037,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
88,88,638.541,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
89,89,638.841,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
90,90,640.643,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
91,91,640.845,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
92,92,642.344,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
93,93,647.449,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Entry,Reproductive,,POINT
94,94,650.251,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Exit,Reproductive,,POINT
95,95,651.057,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
96,96,652.254,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Entry,Reproductive,,POINT
97,97,655.059,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
98,98,657.76,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Exit,Reproductive,,POINT
99,99,659.664,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
100,100,659.664,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
101,101,660.162,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
102,102,662.464,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
103,103,662.669,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
104,104,666.671,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
105,105,676.479,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Entry,Reproductive,,POINT
106,106,678.283,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
107,107,681.287,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Dig,Reproductive,,POINT
108,108,685.587,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Pot Exit,Reproductive,,POINT
109,109,688.391,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
110,110,689.491,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
111,111,692.799,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
112,112,693.0,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Border Fight,Aggressive,,POINT
113,113,693.094,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
114,114,694.096,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
115,115,697.299,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
116,116,698.004,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
117,117,701.807,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
118,118,701.807,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
119,119,702.104,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
120,120,706.31,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
121,121,718.723,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
122,122,719.221,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
123,123,725.13,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
124,124,726.431,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
125,125,736.54,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
126,126,738.545,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
127,127,746.05,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
128,128,746.148,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
129,129,749.454,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
130,130,752.458,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
131,131,755.262,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
132,132,755.96,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
133,133,756.158,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
134,134,759.866,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Lead,Reproductive,,POINT
135,135,759.866,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Scrape,Aggressive,,POINT
136,136,760.362,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Biting,Aggressive,,POINT
137,137,771.675,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Chase,Aggressive,,POINT
138,138,771.675,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Quiver,Reproductive,,POINT
139,139,781.987,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Dig Substrate,Reproductive,,POINT
140,140,787.093,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Dig Substrate,Reproductive,,POINT
141,141,789.193,"C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/14.avi",5195.69,29.97,Dominant,Foraging,Reproductive,,POINT
