Observation id	#14							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/14.avi							
								
Observation date	2021-05-09 11:53:21							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
865.370	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
866.373	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
867.373	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
876.781	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
878.484	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
879.284	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
882.887	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
884.689	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
887.692	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
888.693	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
891.597	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
892.996	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
894.398	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
899.500	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
901.807	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
903.311	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
907.312	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
909.514	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
922.725	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
923.225	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
923.726	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Scrape	Aggressive		POINT
928.830	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
931.839	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
943.348	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
951.455	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
953.757	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
953.757	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
955.860	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
969.975	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
972.174	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
981.187	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Scrape	Aggressive		POINT
983.187	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
988.794	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1011.416	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1014.218	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1015.920	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1020.126	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1020.324	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1027.231	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
1047.052	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1054.356	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1056.660	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1060.968	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lateral Side Display	Aggressive		POINT
1062.170	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
1062.170	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1065.970	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Quiver	Reproductive		POINT
1068.273	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1068.773	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
1070.976	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1072.777	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1077.683	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1089.694	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1091.496	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1107.512	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1113.619	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1114.619	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1117.722	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
1121.826	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Foraging	Other		POINT
1131.935	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Border Fight	Aggressive		POINT
1131.935	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
1132.633	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Lead	Reproductive		POINT
1134.736	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
1136.238	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Chase	Aggressive		POINT
1144.249	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1145.449	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
1148.552	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1152.356	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1153.658	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
1158.162	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1159.763	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1161.466	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Entry/Exit Pot	Reproductive		POINT
1161.466	C:/Users/Kimberly/Desktop/Avi Score/14.avi	5195.690	29.97		Pot Dig	Reproductive		POINT
