Observation id	#4 Dyad Scoring							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/4.avi							
								
Observation date	2021-04-16 20:02:55							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1410.313	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1412.417	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Pot	Reproductive		POINT
1425.229	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1430.634	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1431.536	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1432.737	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1433.636	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1437.841	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1444.548	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1446.149	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1447.554	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1449.151	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1461.663	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1470.174	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1471.274	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Pot	Reproductive		POINT
1474.279	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1478.480	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1479.380	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1482.686	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1483.786	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1484.787	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Pot	Reproductive		POINT
1492.094	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1493.298	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1497.000	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1500.603	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1503.506	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1506.510	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1508.514	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1517.023	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1518.420	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1518.720	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1523.128	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1523.926	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1525.729	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1528.631	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1533.237	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1533.837	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1535.137	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1536.940	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1547.450	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1555.759	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1564.469	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1567.469	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1569.372	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1571.374	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1572.580	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1574.782	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1576.379	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1577.981	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1584.686	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1593.996	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1594.599	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1610.013	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Lead	Reproductive		POINT
1611.216	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1632.737	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1635.441	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1642.445	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Pot	Reproductive		POINT
1653.256	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
1654.657	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1655.259	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1656.461	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1668.271	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1675.277	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1675.878	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1677.580	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1678.781	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1686.690	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1688.291	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1689.293	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1690.094	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1692.795	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1694.197	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1694.998	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1696.798	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1701.904	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1716.418	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1735.738	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1736.539	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1738.742	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1739.341	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1740.341	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1755.858	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1756.659	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1758.261	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1760.664	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1762.764	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1766.168	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1771.875	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1772.276	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1775.077	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1777.180	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1780.184	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1783.888	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1803.907	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1808.211	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1820.522	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1825.831	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1828.330	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1834.638	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1841.244	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1841.845	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1842.945	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1847.151	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1847.551	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1847.950	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1851.353	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1858.260	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1859.460	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1860.868	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1862.165	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1865.368	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1866.569	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1871.875	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1872.875	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1874.076	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1875.077	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1877.980	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1879.181	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1880.983	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1881.384	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1888.091	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1888.690	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1889.093	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1893.797	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1894.199	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1895.198	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1908.210	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1918.219	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1922.026	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1922.825	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1923.626	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1925.030	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1926.730	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1927.930	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1928.932	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1930.732	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1931.934	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1933.639	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1935.837	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1939.142	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1940.542	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1941.943	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1942.944	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
1960.162	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1960.964	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1965.066	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1966.070	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1968.270	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1972.775	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
1984.688	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1988.090	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1990.793	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1991.994	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1992.995	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1997.202	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
1998.099	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2006.312	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2007.209	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2010.913	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2017.520	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2021.024	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2022.024	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2028.933	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2030.336	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2035.737	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2039.841	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2046.749	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
2047.549	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Pot	Reproductive		POINT
2055.058	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Entry /Exit Pot	Reproductive		POINT
2056.659	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2060.362	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2068.471	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Chase	Aggressive		POINT
2074.076	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2075.178	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2078.780	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2079.581	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2083.889	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2086.488	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2087.688	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2090.191	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2091.797	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2092.798	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2093.396	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2094.598	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2095.197	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2095.600	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2096.399	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2097.202	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2098.298	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2099.302	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Dig Substrate	Reproductive		POINT
2100.503	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2101.503	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2102.703	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2104.706	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2105.807	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
2106.810	C:/Users/Kimberly/Desktop/Avi Score/4.avi	5195.690	29.97		Foraging	Other		POINT
