Observation id	Dyad #11							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi							
								
Observation date	2021-04-26 18:10:15							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
301.751	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
312.826	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
318.766	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
326.594	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
334.964	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
339.552	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
342.793	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Entry/Exit Pot	Reproductive		POINT
346.303	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Pot Dig	Reproductive		POINT
350.894	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Pot Dig	Reproductive		POINT
351.975	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Entry/Exit Pot	Reproductive		POINT
359.265	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
362.055	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
367.004	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
368.891	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
370.243	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
372.402	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
374.291	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
375.647	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
376.993	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
382.660	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
384.822	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
390.492	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
403.996	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
415.600	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
419.650	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
422.353	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
428.830	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
433.961	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
439.091	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
440.174	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
442.601	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
445.304	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Border Fight	Aggressive		POINT
452.681	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Lead	Reproductive		POINT
455.113	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
458.350	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
463.213	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
466.720	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
470.502	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
471.044	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Scrape	Aggressive		POINT
472.215	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Chase	Aggressive		POINT
475.725	C:/Users/Kimberly/Desktop/Avi Score/11.avi.avi	2227.240	29.97		Scrape	Aggressive		POINT
