Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
303.007	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Pot Exit	Reproductive		POINT
304.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Lead	Reproductive		POINT
311.417	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Biting	Aggressive		POINT
316.621	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
318.925	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Charge	Aggressive		POINT
322.827	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
323.129	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
323.929	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
324.930	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
325.431	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
331.034	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
331.741	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
336.641	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
345.049	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
345.854	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
348.153	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
349.154	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
349.652	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
349.956	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
350.653	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
351.253	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
351.955	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
353.258	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
354.559	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
357.860	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
360.165	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
362.465	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
366.571	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
370.076	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
377.481	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
378.582	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Dig Substrate	Reproductive		POINT
396.401	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/5.avi	5199.200	29.97	Dominant	Foraging	Reproductive		POINT
