Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
302.233	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Chase	Aggressive		POINT
302.233	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Lateral Side Display	Aggressive		POINT
303.758	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Chase	Aggressive		POINT
306.308	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Lead	Reproductive		POINT
306.308	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Scrape	Aggressive		POINT
312.808	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Charge	Aggressive		POINT
314.708	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Charge	Aggressive		POINT
316.132	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Biting	Aggressive		POINT
320.383	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Chase	Aggressive		POINT
320.383	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Lead	Reproductive		POINT
323.558	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Foraging	Reproductive		POINT
324.857	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Charge	Aggressive		POINT
324.857	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Foraging	Reproductive		POINT
328.983	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Entry	Reproductive		POINT
337.107	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Dig	Reproductive		POINT
337.332	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Exit	Reproductive		POINT
338.382	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Charge	Aggressive		POINT
338.382	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Lead	Reproductive		POINT
342.158	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Lead	Reproductive		POINT
356.758	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Entry	Reproductive		POINT
358.308	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Dig	Reproductive		POINT
359.858	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Dig	Reproductive		POINT
361.408	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Dig	Reproductive		POINT
366.858	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/10.avi	2161.245	59.94	Dominant	Pot Dig	Reproductive		POINT
