Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1145.158	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1145.908	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1146.683	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1147.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1148.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1148.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1151.708	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Entry	Reproductive		POINT
1153.208	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1154.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1155.733	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1157.233	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1157.983	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1159.258	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Entry	Reproductive		POINT
1160.333	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1160.833	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1161.083	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1161.183	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1161.933	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Lateral Side Display	Aggressive		POINT
1161.933	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1162.533	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1163.133	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1163.133	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1166.408	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1168.908	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Frontal Side Display	Aggressive		POINT
1173.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1173.458	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1174.658	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1176.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1177.308	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Foraging	Reproductive		POINT
1181.258	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Entry	Reproductive		POINT
1182.783	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1183.283	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1184.783	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1186.033	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1190.333	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Dig Substrate	Reproductive		POINT
1191.533	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Dig Substrate	Reproductive		POINT
1193.783	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Entry	Reproductive		POINT
1196.083	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1197.833	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1198.083	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1205.858	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1205.858	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1207.158	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1207.933	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Lateral Side Display	Aggressive		POINT
1208.833	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1208.833	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1208.908	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1209.658	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1210.608	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Lateral Side Display	Aggressive		POINT
1211.533	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Border Fight	Aggressive		POINT
1211.533	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Lateral Side Display	Aggressive		POINT
1212.558	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1212.558	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1215.683	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1216.958	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1216.958	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1217.858	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1220.833	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1221.758	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1222.983	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1223.258	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1223.258	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1230.933	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Entry	Reproductive		POINT
