Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
368.374	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
372.377	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
372.377	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Scrape	Aggressive		POINT
372.750	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
375.224	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
375.224	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
375.781	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
375.781	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Scrape	Aggressive		POINT
377.983	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
386.500	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
387.192	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Pot Dig	Reproductive		POINT
387.525	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
388.593	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
394.900	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Lead	Reproductive		POINT
400.750	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Lead	Reproductive		POINT
402.249	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Lead	Reproductive		POINT
404.899	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
404.899	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
405.900	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
411.624	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
411.624	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
411.624	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Chase	Aggressive		POINT
411.717	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
411.717	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
414.750	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
414.750	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Chase	Aggressive		POINT
415.320	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
418.076	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
418.324	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
418.523	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
419.799	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
420.049	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
426.431	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
426.825	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
427.625	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
427.833	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
428.150	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
431.937	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
436.325	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
436.325	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
436.441	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
437.799	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
439.744	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
443.075	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
443.449	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
447.052	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
447.700	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
449.901	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
453.875	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
453.875	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
454.160	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
460.375	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
460.375	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
460.566	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
461.400	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
461.566	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
465.200	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
465.674	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
466.871	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
469.376	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
471.676	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
472.877	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Foraging	Reproductive		POINT
474.580	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
475.500	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
476.181	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
478.985	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
480.486	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
482.388	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
484.392	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
488.094	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
488.594	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
491.997	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
498.650	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
499.204	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
502.307	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
508.312	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
510.200	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
511.525	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
514.519	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
515.675	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
516.322	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Chase	Aggressive		POINT
517.150	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
535.083	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
535.858	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
540.833	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Lead	Reproductive		POINT
542.258	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
545.758	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
547.283	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
563.483	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
563.569	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
564.183	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
564.268	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
567.433	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
567.874	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
573.383	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
573.383	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
575.257	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
575.381	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
578.407	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
589.398	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Pot Entry	Reproductive		POINT
590.896	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Pot Dig	Reproductive		POINT
593.098	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Pot Dig	Reproductive		POINT
595.099	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Pot Dig	Reproductive		POINT
598.558	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
599.833	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Charge	Aggressive		POINT
600.905	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
600.983	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Scrape	Aggressive		POINT
601.807	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Biting	Aggressive		POINT
602.406	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
603.608	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
606.011	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Lead	Reproductive		POINT
610.115	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97		Quiver	Reproductive		POINT
610.507	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Entry	Reproductive		POINT
620.883	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/19.avi	625.290	29.97	Dominant	Pot Exit	Reproductive		POINT
