Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
526.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
535.139	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
535.514	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Entry	Reproductive		POINT
541.764	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Dig	Reproductive		POINT
542.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Exit	Reproductive		POINT
543.814	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
543.839	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
545.589	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
546.989	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
557.114	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
558.889	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
560.139	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
561.964	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
562.214	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
565.989	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
567.264	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
572.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
574.264	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
576.764	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
579.289	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
580.764	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Border Fight	Aggressive		POINT
581.989	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
589.164	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
590.639	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
595.189	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
596.364	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Border Fight	Aggressive		POINT
602.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
606.664	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
607.764	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
610.438	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
611.638	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
614.763	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
616.289	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
617.788	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
621.964	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
623.339	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
625.639	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
626.714	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Quiver	Reproductive		POINT
631.839	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Scrape	Aggressive		POINT
639.889	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
642.689	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Border Fight	Aggressive		POINT
647.364	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
654.664	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
657.664	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
662.714	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
664.489	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
666.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
671.339	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
682.214	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
682.914	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
684.164	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
684.914	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
685.664	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
686.664	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
690.739	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
