Observation id	#5 (correct)							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/5.avi							
								
Observation date	2021-04-16 21:33:29							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
450.557	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
451.654	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
452.858	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
453.658	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
458.764	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
459.765	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
460.762	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
462.567	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
462.868	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
463.368	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
464.068	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
465.166	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
465.870	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
466.674	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
469.775	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
472.077	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
473.878	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
475.079	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
476.680	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
478.184	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
480.184	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
480.685	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
487.893	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
490.697	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
492.497	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
493.199	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
494.299	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
515.420	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
521.527	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
525.630	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
528.137	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
531.236	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
533.038	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
535.637	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
544.050	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
548.554	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
552.457	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
559.562	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
561.066	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
563.866	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
567.473	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
572.077	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
574.178	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
575.381	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Quiver	Reproductive		POINT
576.881	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
576.881	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Quiver	Reproductive		POINT
580.485	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
581.988	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
584.990	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lateral Side Display	Aggressive		POINT
587.592	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
594.799	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
595.501	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
596.798	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
598.800	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
602.906	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
606.211	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
607.813	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
613.318	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
617.623	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
628.433	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
629.634	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
630.736	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
633.740	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
634.740	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
636.041	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
641.149	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
641.948	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
663.368	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Quiver	Reproductive		POINT
678.683	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
683.487	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
684.889	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
