Observation id	#12							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov							
								
Observation date	2021-05-04 09:59:32							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
645.735	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
645.735	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
665.805	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
666.610	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
683.358	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
683.984	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
686.414	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
688.034	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
690.731	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
697.214	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
698.207	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Quiver	Reproductive		POINT
702.074	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
719.351	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
719.892	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
720.432	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
725.021	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
725.294	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
725.833	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
728.532	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
729.074	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
735.014	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
735.555	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
744.192	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
746.621	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
753.912	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
757.332	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
760.484	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
764.262	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
768.044	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
773.981	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
785.051	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
793.691	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
794.777	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
796.122	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
799.636	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
808.272	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
814.213	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
816.644	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
818.262	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
821.774	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
822.854	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
824.204	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
826.361	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
828.251	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
829.602	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
832.301	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
837.433	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
842.024	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
847.692	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
848.232	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
859.212	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
862.453	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
868.124	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
869.472	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
870.284	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
872.982	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
873.523	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
877.574	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
878.381	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
880.003	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
881.622	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
882.705	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
885.940	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
887.833	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
891.340	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
892.693	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
894.852	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Quiver	Reproductive		POINT
895.574	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
896.385	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Quiver	Reproductive		POINT
898.542	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Quiver	Reproductive		POINT
900.974	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
901.334	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
904.842	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
906.193	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
907.542	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
912.224	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
918.704	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
928.963	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Entry/Exit Pot	Reproductive		POINT
931.390	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Pot Dig	Reproductive		POINT
937.874	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Pot Dig	Reproductive		POINT
943.723	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Pot Dig	Reproductive		POINT
946.155	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Pot Dig	Reproductive		POINT
946.424	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Entry/Exit Pot	Reproductive		POINT
947.954	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
950.472	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Entry/Exit Pot	Reproductive		POINT
952.364	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Pot Dig	Reproductive		POINT
952.632	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Entry/Exit Pot	Reproductive		POINT
953.983	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
956.054	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Border Fight	Aggressive		POINT
957.494	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
966.135	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
968.561	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Scrape	Aggressive		POINT
969.013	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
976.845	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
980.893	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
982.785	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
983.866	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
986.023	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Dig Substrate	Reproductive		POINT
989.800	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
992.862	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Border Fight	Aggressive		POINT
1003.934	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Chase	Aggressive		POINT
1008.882	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1009.151	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1009.695	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1009.961	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1015.633	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1016.986	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1017.523	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1018.871	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1019.147	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1024.006	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1024.541	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1025.351	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Foraging	Other		POINT
1028.592	C:/Users/Kimberly/Desktop/Avi Score/12.avi.mov	1691.260	29.97		Lead	Reproductive		POINT
