Observation id	Dyad #9							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/9.avi							
								
Observation date	2021-04-26 00:25:50							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
304.905	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
307.962	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
311.471	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
313.363	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
316.063	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
317.952	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
319.303	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
320.382	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
321.461	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
326.865	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Pot Dig	Reproductive		POINT
333.703	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
335.326	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
337.211	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
338.832	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Foraging	Other		POINT
346.124	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Foraging	Other		POINT
349.721	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
351.882	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
354.853	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Lead	Reproductive		POINT
362.953	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Foraging	Other		POINT
365.653	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
367.181	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
373.123	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
375.642	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
378.886	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
387.796	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
388.696	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
391.936	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
394.091	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
395.446	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
399.224	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
400.391	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
402.012	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
403.902	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
408.765	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Lead	Reproductive		POINT
410.112	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Lead	Reproductive		POINT
412.543	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
414.702	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
417.672	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Dig Substrate	Reproductive		POINT
419.023	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Foraging	Other		POINT
421.183	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
422.172	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
426.221	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
429.195	C:/Users/Kimberly/Desktop/Avi Score/9.avi	2226.260	29.97		Chase	Aggressive		POINT
