Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
3279.502	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3281.753	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3290.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3292.251	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3303.503	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	enter			POINT
3454.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	exit			POINT
3455.753	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	enter			POINT
3456.753	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	exit			POINT
3458.751	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	enter			POINT
3461.001	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	exit			POINT
3461.500	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3462.000	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3465.001	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3467.252	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3475.251	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3481.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3482.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3484.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3486.001	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3495.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	y flee			POINT
3509.503	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3510.251	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3516.752	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3517.501	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3535.250	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH050238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3544.961	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH060238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3549.961	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH060238.MP4	4257.140	59.94	blue female 2	b flee			POINT
3557.711	E:/Yael female GFP 7-27-21/Blue (1 & 2)/Blue 2/GH060238.MP4	4257.140	59.94	blue female 2	enter			POINT
