	Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
142	731.938	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
143	736.741	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Quiver	Reproductive		POINT
144	739.848	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
145	739.848	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Quiver	Reproductive		POINT
146	742.743	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
147	745.049	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
148	747.651	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
149	753.257	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
150	755.857	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
151	758.463	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
152	760.462	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
153	766.068	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
154	766.671	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
155	776.782	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
156	777.481	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Quiver	Reproductive		POINT
157	780.284	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
158	782.584	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
159	782.706	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Scrape	Aggressive		POINT
160	790.194	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
161	790.995	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
162	800.105	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
163	801.604	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
164	801.904	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
165	814.019	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
166	816.319	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
167	820.648	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
168	824.731	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
169	825.231	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
170	829.731	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
171	833.04	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
172	836.788	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Scrape	Aggressive		POINT
173	836.941	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
174	839.743	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
175	840.188	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
176	845.147	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
177	845.95	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
178	846.65	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
179	852.556	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
180	866.071	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
181	872.477	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
182	879.284	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
183	889.394	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Quiver	Reproductive		POINT
184	889.394	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Entry	Reproductive		POINT
185	890.495	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
186	892.296	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
187	893.798	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
188	897.302	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
189	903.507	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
190	907.812	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
191	910.614	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
192	914.815	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
193	918.925	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Dig	Reproductive		POINT
194	923.525	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Pot Exit	Reproductive		POINT
195	928.433	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
