	Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
67	544.547	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
68	556.066	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
69	574.979	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
70	578.984	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
71	584.593	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
72	590.796	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
73	597.899	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
74	604.21	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
75	606.913	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
76	607.212	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
77	620.125	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Entry	Reproductive		POINT
78	621.425	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
79	624.429	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
80	628.232	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
81	631.236	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
82	632.838	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
83	636.142	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Dig	Reproductive		POINT
84	638.343	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Pot Exit	Reproductive		POINT
85	641.444	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
86	643.751	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Quiver	Reproductive		POINT
87	646.25	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
88	646.877	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
89	649.053	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
90	650.555	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
91	650.555	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
92	654.427	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
93	654.427	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
94	654.659	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
95	655.727	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
96	656.002	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
97	657.327	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
98	657.962	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
99	658.126	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
100	658.627	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
101	659.577	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
102	659.577	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
103	663.127	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
104	664.401	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
105	667.052	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
106	667.052	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
107	668.102	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
108	668.273	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
109	668.627	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
110	669.152	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
111	670.702	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
112	671.051	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
113	671.977	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Lead	Reproductive		POINT
114	677.076	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
115	678.327	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
116	678.383	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
117	679.702	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
118	680.384	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
119	684.889	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
120	686.302	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
121	688.751	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
122	689.994	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
123	695.126	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
124	695.8	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
125	696.599	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Scrape	Aggressive		POINT
126	699.504	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
127	701.205	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Quiver	Reproductive		POINT
128	707.251	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
129	708.01	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
130	708.01	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
131	708.702	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
132	709.927	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
133	709.927	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
134	712.327	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
135	712.901	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Chase	Aggressive		POINT
136	713.127	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
137	716.977	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Charge	Aggressive		POINT
138	716.977	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Biting	Aggressive		POINT
139	718.652	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Lateral Side Display	Aggressive		POINT
140	721.726	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
141	722.529	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
142	725.029	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
143	726.332	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
144	727.529	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Foraging	Reproductive		POINT
145	733.138	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
146	735.438	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/13.avi	3198.7	29.97	Dominant	Dig Substrate	Reproductive		POINT
